Date,Time,PT08.S1(CO),C6H6(GT),PT08.S2(NMHC),PT08.S3(NOx),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,Next_5_days_C6H6(GT),Next_10_days_C6H6(GT)
1/10/2005,3:00:00,998,2.1,591,937,1147,820,12.8,71.2,1.0454,5.1,1.2
1/10/2005,4:00:00,960,1.3,532,1059,1122,724,12.9,70.4,1.0444,4.8,0.7
1/10/2005,5:00:00,958,1.8,571,998,1138,707,12.4,72.5,1.0411,3.1,0.9
1/10/2005,6:00:00,989,3,650,900,1171,768,13,70.3,1.0502,2.8,2.9
1/10/2005,7:00:00,1162,6.7,843,685,1336,1027,12.3,73.3,1.0448,4.3,2.7
1/10/2005,8:00:00,1523,21,1324,451,1776,1502,12.8,71.8,1.0551,9.7,14.4
1/10/2005,9:00:00,1511,21.4,1334,433,1804,1606,13.1,70.2,1.0567,10.9,17.2
1/10/2005,10:00:00,1420,16.1,1183,488,1626,1520,12.8,71.8,1.0551,10.6,17.4
1/10/2005,11:00:00,1413,16.4,1193,484,1598,1566,13.1,70.3,1.0566,10,11.5
1/10/2005,12:00:00,1335,14.8,1141,512,1536,1501,13.7,67,1.0446,11.6,11.9
1/10/2005,13:00:00,1451,20.1,1298,452,1744,1634,14,65.4,1.0427,15.6,12.6
1/10/2005,14:00:00,1410,19.3,1276,459,1701,1587,14.4,63.8,1.0421,18.1,14.3
1/10/2005,15:00:00,1429,19.3,1277,456,1721,1560,14.1,65.9,1.0531,12.3,10.3
1/10/2005,16:00:00,1409,17.4,1223,475,1640,1538,14.1,65.9,1.0552,11.4,14.5
1/10/2005,17:00:00,1372,17,1210,484,1629,1491,14.1,66,1.0539,15.2,21.9
1/10/2005,18:00:00,1366,17.1,1213,489,1611,1469,14,66.4,1.0536,17.4,28.5
1/10/2005,19:00:00,1365,16.4,1192,492,1593,1486,13.8,66.4,1.0451,20.8,21.2
1/10/2005,20:00:00,1385,17.3,1218,478,1620,1494,13.4,68.1,1.0441,12.8,16
1/10/2005,21:00:00,1361,14.6,1137,503,1526,1471,13.2,69.1,1.0452,14.7,13
1/10/2005,22:00:00,1312,11.9,1047,545,1430,1399,13,70,1.042,8.3,7
1/10/2005,23:00:00,1177,7.3,871,660,1292,1192,12.7,69.9,1.0223,11.1,6.4
1/11/2005,0:00:00,1205,7.7,888,647,1292,1187,12,71.9,1.0071,13.6,5.8
1/11/2005,1:00:00,1114,4.9,757,744,1204,1070,13.2,66.8,1.0087,9.8,5.6
1/11/2005,2:00:00,1047,3.9,708,816,1167,949,12.4,69.5,0.9986,7.6,4.5
1/11/2005,3:00:00,982,2.1,592,953,1106,830,13.1,65.7,0.9858,6,4.6
1/11/2005,4:00:00,992,2.9,644,899,1128,854,11.8,70.6,0.9731,5.9,5.9
1/11/2005,5:00:00,977,2.6,629,908,1129,835,12.3,68,0.9734,4.2,6.6
1/11/2005,6:00:00,1047,3.3,671,863,1147,887,12,69.2,0.9697,4.5,9.2
1/11/2005,7:00:00,1126,5.2,775,760,1205,1019,11.7,69.8,0.9612,5.4,12.2
1/11/2005,8:00:00,1474,19,1268,502,1677,1503,12.1,67.6,0.95,4.8,22.6
1/11/2005,9:00:00,1526,26.5,1466,415,1855,1687,12.5,65.1,0.9399,6.3,29
1/11/2005,10:00:00,1386,15.3,1158,518,1485,1553,12.8,62.5,0.9213,2.6,19.4
1/11/2005,11:00:00,1392,15.6,1166,519,1488,1624,13.4,59.9,0.9143,2.6,20.5
1/11/2005,12:00:00,1363,16.4,1192,499,1501,1637,13.4,57.9,0.8895,2.2,22.5
1/11/2005,13:00:00,1331,16.1,1184,507,1508,1533,13.6,56.4,0.8754,3,24
1/11/2005,14:00:00,1401,18.8,1261,479,1580,1577,13.8,56.3,0.8841,1.9,13.9
1/11/2005,15:00:00,1374,18,1239,483,1569,1532,13.7,57.9,0.9063,2,16.8
1/11/2005,16:00:00,1436,20.1,1299,451,1616,1621,13.6,58.9,0.9139,2.8,20.2
1/11/2005,17:00:00,1386,17.6,1228,479,1546,1578,13.4,59.7,0.9142,3.3,16.4
1/11/2005,18:00:00,1419,19.3,1277,459,1603,1631,13.3,61.2,0.933,3.4,18
1/11/2005,19:00:00,1428,19.7,1288,465,1580,1629,13.2,61.8,0.9313,7.1,20.3
1/11/2005,20:00:00,1508,24.5,1416,418,1773,1733,12.9,61.5,0.9139,7.4,38.1
1/11/2005,21:00:00,1438,18.4,1251,470,1593,1622,12.6,63.9,0.9307,4.3,35.7
1/11/2005,22:00:00,1415,16.6,1197,486,1539,1597,12,67.4,0.9417,3.9,21.8
1/11/2005,23:00:00,1433,16.2,1186,479,1497,1738,11.9,69,0.9568,5.2,18.2
1/12/2005,0:00:00,1208,9.6,964,602,1305,1350,12,66.6,0.9293,3.8,20.1
1/12/2005,1:00:00,1280,11.4,1029,564,1366,1363,11.4,69.6,0.9373,3.5,14.4
1/12/2005,2:00:00,1174,9.1,942,626,1296,1262,11.2,70.3,0.9323,2.9,15.1
1/12/2005,3:00:00,1022,4.3,729,803,1139,1034,11.5,68.2,0.9271,1.4,13.1
1/12/2005,4:00:00,1002,4.2,722,807,1161,998,10.7,71.3,0.9161,1.1,11.5
1/12/2005,5:00:00,1018,4.7,746,800,1171,958,10,74.8,0.9161,1,13.7
1/12/2005,6:00:00,1095,7.3,868,676,1241,1078,9.2,78.5,0.9143,1.6,11.6
1/12/2005,7:00:00,1182,9.3,951,634,1327,1143,8.8,79.4,0.9033,3.2,13.2
1/12/2005,8:00:00,1478,17.8,1234,470,1606,1551,8.7,79.4,0.8944,15.9,15.6
1/12/2005,9:00:00,1515,20.1,1298,434,1706,1669,8.9,76.5,0.8767,18,16.9
1/12/2005,10:00:00,1488,19.6,1286,452,1648,1766,9.9,73.3,0.8936,14.7,18.5
1/12/2005,11:00:00,1383,16.5,1196,497,1514,1717,11.8,65.5,0.901,15.1,16.6
1/12/2005,12:00:00,1383,17.3,1218,497,1506,1738,13,60.9,0.9061,13.4,15
1/12/2005,13:00:00,1337,17.7,1231,505,1518,1611,14.7,52.3,0.8687,14.5,15
1/12/2005,14:00:00,1243,15.2,1155,546,1473,1398,15.1,49.6,0.8428,14.7,16.9
1/12/2005,15:00:00,1304,18.2,1244,507,1558,1497,15.7,48.8,0.8657,17,7
1/12/2005,16:00:00,1284,17.2,1216,522,1545,1415,15.8,48.9,0.8707,15.3,5.9
1/12/2005,17:00:00,1303,17.6,1226,521,1554,1457,14.6,54,0.8946,21.2,7.1
1/12/2005,18:00:00,1461,25.4,1440,440,1806,1669,14.3,56.3,0.9119,43,8.6
1/12/2005,19:00:00,1517,28.4,1512,421,1902,1740,14.1,57.8,0.9262,37.2,12.2
1/12/2005,20:00:00,1526,27.5,1492,428,1883,1770,13.1,62.9,0.943,16.7,12.6
1/12/2005,21:00:00,1495,23.3,1386,457,1736,1734,12,67.5,0.9467,13.4,21.1
1/12/2005,22:00:00,1333,15.2,1154,534,1441,1647,10.7,70.9,0.9113,8.7,16.9
1/12/2005,23:00:00,1216,11.1,1020,605,1337,1379,10,73.2,0.8988,7.4,15.1
1/13/2005,0:00:00,1232,11.5,1032,599,1347,1331,9.4,75,0.8874,6.7,10.1
1/13/2005,1:00:00,1181,10.2,985,629,1312,1240,8.5,76.9,0.8557,5,7.5
1/13/2005,2:00:00,1042,6,814,746,1167,1036,8.4,75.9,0.8407,3.4,7.6
1/13/2005,3:00:00,1027,6.3,824,753,1171,969,6.9,80.7,0.8054,2.4,5.9
1/13/2005,4:00:00,915,3.7,695,883,1094,826,6.2,82.1,0.7825,2.1,5.5
1/13/2005,5:00:00,891,3.2,666,931,1058,798,7,77.3,0.7759,2.5,2.3
1/13/2005,6:00:00,937,3.7,694,915,1054,817,6.5,79.7,0.7751,3.5,2
1/13/2005,7:00:00,1086,8,901,715,1216,1055,7.7,76.8,0.8112,6.9,1.6
1/13/2005,8:00:00,1326,16.3,1190,531,1509,1391,8.2,74.9,0.8184,16.8,2.1
1/13/2005,9:00:00,1469,24,1403,452,1780,1665,8.8,73.2,0.8298,20.3,4.4
1/13/2005,10:00:00,1321,15.7,1170,532,1488,1539,9.7,70.1,0.8432,25,6.4
1/13/2005,11:00:00,1396,16.5,1196,524,1492,1653,11.7,62.7,0.8586,17.2,7.3
1/13/2005,12:00:00,1270,12.8,1077,583,1353,1586,13.1,58.5,0.877,21.4,8.7
1/13/2005,13:00:00,1189,11.3,1025,626,1316,1332,14.2,54.1,0.8707,25.1,9.2
1/13/2005,14:00:00,1227,12.9,1081,570,1396,1369,14.2,54.3,0.8757,28,7.9
1/13/2005,15:00:00,1266,14.1,1118,564,1410,1373,14,56.3,0.894,26.1,9
1/13/2005,16:00:00,1277,15.8,1175,531,1480,1397,13.5,57.8,0.8933,24.7,7
1/13/2005,17:00:00,1438,19.9,1295,470,1620,1577,12.3,63,0.9015,24.5,3.7
1/13/2005,18:00:00,1523,26.6,1470,414,1811,1783,11.4,68,0.9166,27.7,4.3
1/13/2005,19:00:00,1384,19.8,1290,475,1571,1568,10.8,69.5,0.8995,26,6.8
1/13/2005,20:00:00,1283,13.3,1093,581,1354,1356,11,67.1,0.8766,21.7,8.7
1/13/2005,21:00:00,1304,13,1085,571,1385,1419,9.5,71.3,0.8458,6,4.7
1/13/2005,22:00:00,1126,7.5,880,690,1202,1177,8.8,71,0.8089,3.3,3.5
1/13/2005,23:00:00,1141,7.8,892,686,1213,1141,8,73.4,0.7899,4.9,5.4
1/14/2005,0:00:00,1183,8.8,930,669,1210,1179,7.6,73,0.7629,6.6,4.4
1/14/2005,1:00:00,1090,6.4,830,744,1125,1056,7.1,73.9,0.7515,6.7,6
1/14/2005,2:00:00,1032,4.5,736,809,1064,973,7.1,73.5,0.7439,4.4,7.6
1/14/2005,3:00:00,940,3.6,691,877,1036,827,6.7,75,0.739,1.5,1.9
1/14/2005,4:00:00,981,4.2,721,866,1059,836,5.1,81.3,0.7204,1.1,1
1/14/2005,5:00:00,1104,6.9,851,687,1101,1085,4.3,82.9,0.6968,0.9,0.6
1/14/2005,6:00:00,989,5,762,793,1076,959,5.3,80.4,0.7234,1.2,1.2
1/14/2005,7:00:00,1079,7.3,869,732,1160,1039,5.7,79.3,0.7326,2.5,2.9
1/14/2005,8:00:00,1472,24.5,1418,459,1681,1554,6.8,74.8,0.7423,7.6,11.1
1/14/2005,9:00:00,1313,16.9,1206,513,1469,1546,6.9,75.2,0.7505,7.3,9.7
1/14/2005,10:00:00,1363,17.7,1229,515,1490,1638,8,71.9,0.7712,3.7,5.7
1/14/2005,11:00:00,1347,17.1,1212,527,1443,1568,9.3,67.1,0.7849,2.5,5.4
1/14/2005,12:00:00,1240,14.7,1140,567,1388,1433,10.2,63.6,0.7928,2.7,5.1
1/14/2005,13:00:00,1280,17.4,1222,526,1519,1452,11,60.9,0.7966,4.6,5.8
1/14/2005,14:00:00,1210,15.1,1151,569,1428,1345,11.3,60.1,0.8022,6.7,5.6
1/14/2005,15:00:00,1216,14.5,1134,566,1403,1336,12.2,56.9,0.8068,4.3,8
1/14/2005,16:00:00,1320,16.9,1207,535,1498,1442,11.9,59.1,0.8211,4.3,7.1
1/14/2005,17:00:00,1477,24.3,1412,450,1704,1748,10.3,66.3,0.8286,4.1,7.6
1/14/2005,18:00:00,1500,26.1,1458,428,1750,1776,8.2,74.9,0.8187,7.6,10.4
1/14/2005,19:00:00,1512,26.4,1463,435,1720,1802,7.9,77.1,0.8223,7,8.9
1/14/2005,20:00:00,1496,25.7,1447,435,1710,1796,8.3,75,0.8253,9.6,7.3
1/14/2005,21:00:00,1360,18.2,1246,513,1504,1600,8.2,75.2,0.8185,7.8,3.6
1/14/2005,22:00:00,1024,6.2,819,782,1101,1083,8.3,69.7,0.7632,2.4,1.7
1/14/2005,23:00:00,1094,6.7,845,780,1127,1064,6.7,74.4,0.7344,3.9,1.5
1/15/2005,0:00:00,1111,7.5,877,735,1142,1104,6.4,74.9,0.7238,4.1,1
1/15/2005,1:00:00,1097,7.5,878,737,1140,1053,4.9,80.1,0.7011,2.5,0.6
1/15/2005,2:00:00,1051,6.2,820,778,1087,1009,4.8,79.4,0.6872,1.3,0.4
1/15/2005,3:00:00,979,5.1,767,827,1041,908,3.3,82.6,0.645,1.2,0.3
1/15/2005,4:00:00,978,4.8,756,834,1015,878,2.4,86.6,0.6369,0.7,0.2
1/15/2005,5:00:00,902,3.1,659,940,972,800,3.4,81.4,0.6425,0.9,0.2
1/15/2005,6:00:00,957,2.8,641,1013,940,784,4.2,77,0.6439,2.9,0.1
1/15/2005,7:00:00,973,4.3,728,902,1004,854,3.5,80.8,0.6406,2.7,0.4
1/15/2005,8:00:00,1074,9.7,967,703,1201,1065,3.5,80.3,0.6366,14.4,2.9
1/15/2005,9:00:00,1115,10.9,1012,650,1230,1161,4,78.5,0.645,17.2,5.4
1/15/2005,10:00:00,1136,10.6,1001,653,1216,1192,4.5,76.6,0.6534,17.4,5.1
1/15/2005,11:00:00,1128,10,977,673,1199,1202,5.6,72.3,0.6627,11.5,3.8
1/15/2005,12:00:00,1196,11.6,1035,633,1259,1338,7.5,64.4,0.672,11.9,3.9
1/15/2005,13:00:00,1267,15.6,1166,567,1382,1505,8.9,60.8,0.6921,12.6,3.6
1/15/2005,14:00:00,1355,18.1,1244,536,1454,1715,10.6,55.3,0.7058,14.3,4.2
1/15/2005,15:00:00,1194,12.3,1061,622,1257,1473,12.3,46.3,0.6597,10.3,3.6
1/15/2005,16:00:00,1188,11.4,1029,635,1243,1433,12.2,47,0.6686,14.5,3.6
1/15/2005,17:00:00,1279,15.2,1154,573,1391,1544,10.5,55.1,0.6993,21.9,3.9
1/15/2005,18:00:00,1361,17.4,1223,525,1454,1648,8.7,66.3,0.7491,28.5,4.9
1/15/2005,19:00:00,1474,20.8,1319,496,1524,1784,7.9,69.9,0.7487,21.2,5.8
1/15/2005,20:00:00,1235,12.8,1078,616,1265,1519,7.6,65.3,0.6842,16,6.1
1/15/2005,21:00:00,1289,14.7,1140,590,1317,1532,6.5,67.6,0.6608,13,2.8
1/15/2005,22:00:00,1124,8.3,910,717,1112,1340,5.9,66.4,0.6226,7,2.4
1/15/2005,23:00:00,1231,11.1,1017,655,1207,1414,5.2,70,0.6232,6.4,1.5
1/16/2005,0:00:00,1289,13.6,1104,623,1257,1499,5.2,67.8,0.6028,5.8,1.1
1/16/2005,1:00:00,1166,9.8,970,705,1136,1306,4.9,67.1,0.5863,5.6,0.9
1/16/2005,2:00:00,1062,7.6,884,748,1062,1172,5.1,65.5,0.5811,4.5,0.4
1/16/2005,3:00:00,1028,6,813,794,1019,1076,4,69.5,0.5706,4.6,0.3
1/16/2005,4:00:00,1003,5.9,807,819,1021,1005,3.7,68.9,0.5549,5.9,0.2
1/16/2005,5:00:00,929,4.2,721,923,956,913,4.5,62.7,0.5343,6.6,0.1
1/16/2005,6:00:00,951,4.5,737,910,977,922,4.7,62.3,0.5368,9.2,0.5
1/16/2005,7:00:00,1011,5.4,783,835,1013,1026,3.9,67.1,0.5483,12.2,0.9
1/16/2005,8:00:00,939,4.8,751,898,984,952,5.7,54.5,0.5034,22.6,3.3
1/16/2005,9:00:00,946,6.3,827,876,1037,915,6.1,50.3,0.4769,29,4.4
1/16/2005,10:00:00,841,2.6,625,1054,846,687,9,39.5,0.4554,19.4,2.8
1/16/2005,11:00:00,850,2.6,629,1076,847,597,10.7,34.4,0.4406,20.5,3.2
1/16/2005,12:00:00,831,2.2,602,1123,824,527,11.1,33.4,0.4401,22.5,2.7
1/16/2005,13:00:00,866,3,652,1060,857,573,11.9,30.8,0.4285,24,3.5
1/16/2005,14:00:00,819,1.9,576,1142,809,492,11.4,32,0.431,13.9,4.8
1/16/2005,15:00:00,833,2,584,1144,821,463,11.3,32.5,0.4334,16.8,3.4
1/16/2005,16:00:00,877,2.8,642,1037,859,565,11,33,0.4331,20.2,4.2
1/16/2005,17:00:00,892,3.3,668,1017,872,632,10.3,35,0.4377,16.4,4.2
1/16/2005,18:00:00,899,3.4,674,1002,893,691,8.4,40.9,0.4542,18,8.5
1/16/2005,19:00:00,1008,7.1,861,839,977,943,8.3,38.5,0.4228,20.3,9.2
1/16/2005,20:00:00,1013,7.4,873,820,984,985,8.1,37.9,0.41,38.1,7.6
1/16/2005,21:00:00,912,4.3,730,959,893,821,7.7,39,0.4106,35.7,6.2
1/16/2005,22:00:00,907,3.9,705,995,880,767,7,41.5,0.4193,21.8,2.9
1/16/2005,23:00:00,953,5.2,771,905,936,895,6.6,42.6,0.4179,18.2,2.5
1/17/2005,0:00:00,916,3.8,701,954,899,791,6.4,44.2,0.428,20.1,2.6
1/17/2005,1:00:00,894,3.5,682,991,881,770,6,46,0.4349,14.4,2.2
1/17/2005,2:00:00,895,2.9,648,1001,875,839,4.4,53.1,0.4484,15.1,2.5
1/17/2005,3:00:00,845,1.4,534,1168,833,721,4,54.3,0.4454,13.1,0.8
1/17/2005,4:00:00,837,1.1,512,1228,836,720,3.7,55.8,0.4489,11.5,0.3
1/17/2005,5:00:00,795,1,504,1258,840,682,2.6,58.6,0.4385,13.7,0.3
1/17/2005,6:00:00,874,1.6,552,1162,857,723,3.2,56,0.4364,11.6,0.7
1/17/2005,7:00:00,920,3.2,667,1005,916,813,3.6,55.4,0.4419,13.2,1.4
1/17/2005,8:00:00,1257,15.9,1176,612,1357,1365,1.8,63.3,0.4464,15.6,6.6
1/17/2005,9:00:00,1222,18,1239,574,1346,1472,2.4,60.2,0.4426,16.9,8.4
1/17/2005,10:00:00,1196,14.7,1139,617,1271,1497,4.6,52.1,0.4472,18.5,5.5
1/17/2005,11:00:00,1214,15.1,1153,612,1244,1626,8.2,40.5,0.4414,16.6,3.5
1/17/2005,12:00:00,1149,13.4,1096,639,1219,1476,10.5,34.7,0.4393,15,3
1/17/2005,13:00:00,1166,14.5,1134,603,1227,1531,11.1,33.3,0.4384,15,4.1
1/17/2005,14:00:00,1170,14.7,1138,611,1233,1503,11.1,32.6,0.4292,16.9,4.7
1/17/2005,15:00:00,1176,17,1209,588,1264,1488,12.4,28.3,0.4076,7,4.5
1/17/2005,16:00:00,1147,15.3,1158,615,1200,1435,12.9,24.5,0.363,5.9,4.7
1/17/2005,17:00:00,1294,21.2,1330,535,1363,1725,11.4,28.7,0.3865,7.1,5.1
1/17/2005,18:00:00,1683,43,1831,374,1964,2331,9.2,39.3,0.4573,8.6,7.7
1/17/2005,19:00:00,1615,37.2,1712,384,1811,2312,7.8,48.1,0.5115,12.2,10.3
1/17/2005,20:00:00,1256,16.7,1201,563,1251,1699,7.2,50.6,0.517,12.6,11.5
1/17/2005,21:00:00,1205,13.4,1098,610,1170,1587,6,53.3,0.5008,21.1,6
1/17/2005,22:00:00,1087,8.7,926,715,1053,1390,5.3,55,0.4921,16.9,3.6
1/17/2005,23:00:00,1092,7.4,875,751,1010,1347,4.2,58.1,0.4832,15.1,4.3
1/18/2005,0:00:00,1039,6.7,845,775,993,1268,3.4,60.9,0.4809,10.1,3.4
1/18/2005,1:00:00,1001,5,762,850,948,1155,3,60.2,0.4639,7.5,2.4
1/18/2005,2:00:00,925,3.4,677,958,901,1024,3.2,58.8,0.4578,7.6,2
1/18/2005,3:00:00,880,2.4,613,1016,878,968,3.3,57.7,0.4516,5.9,1.4
1/18/2005,4:00:00,873,2.1,592,1076,869,915,4.5,53.8,0.4572,5.5,1.2
1/18/2005,5:00:00,880,2.5,618,1023,893,928,3.1,59.7,0.4604,2.3,0.9
1/18/2005,6:00:00,950,3.5,680,936,914,1028,4.2,57.1,0.4743,2,1.6
1/18/2005,7:00:00,1039,6.9,855,783,1025,1210,3.4,58.5,0.4608,1.6,1.7
1/18/2005,8:00:00,1284,16.8,1204,599,1337,1531,3.9,57.3,0.4661,2.1,6.2
1/18/2005,9:00:00,1350,20.3,1305,509,1383,1745,4.3,56.8,0.4768,4.4,8.2
1/18/2005,10:00:00,1476,25,1428,477,1536,1974,5.6,52.9,0.4841,6.4,6.4
1/18/2005,11:00:00,1342,17.2,1215,542,1332,1806,5.5,54.9,0.4985,7.3,5.9
1/18/2005,12:00:00,1488,21.4,1336,479,1483,1985,5.1,64.3,0.5697,8.7,5.7
1/18/2005,13:00:00,1557,25.1,1432,445,1605,2068,5.5,66.1,0.601,9.2,5.3
1/18/2005,14:00:00,1610,28,1502,420,1697,2087,5.5,69.3,0.6331,7.9,7.3
1/18/2005,15:00:00,1583,26.1,1457,431,1640,1994,5,75.5,0.6667,9,5.1
1/18/2005,16:00:00,1620,24.7,1420,436,1598,1971,5.2,76.2,0.6796,7,3.9
1/19/2005,2:00:00,1106,4.4,733,822,1208,902,9.9,79.8,0.9725,7.6,0.8
1/19/2005,3:00:00,873,1.5,549,1106,1008,791,6.9,76.4,0.7661,1.9,0.6
1/19/2005,4:00:00,828,1.1,506,1222,945,673,4.8,75.7,0.659,1,0.5
1/19/2005,5:00:00,830,0.9,492,1263,948,578,4.7,78.9,0.682,0.6,0.5
1/19/2005,6:00:00,840,1.2,515,1235,941,563,5,75,0.6627,1.2,0.6
1/19/2005,7:00:00,909,2.5,622,1046,992,730,5.6,69.5,0.6362,2.9,0.9
1/19/2005,8:00:00,1098,7.6,881,760,1203,974,7,64.9,0.6512,11.1,2
1/19/2005,9:00:00,1036,7.3,868,732,1158,958,7.1,65.4,0.6644,9.7,2.8
1/19/2005,10:00:00,912,3.7,692,923,1020,713,6.4,67.4,0.6537,5.7,2.8
1/19/2005,11:00:00,873,2.5,618,1036,994,617,5.3,75.9,0.6824,5.4,3
1/19/2005,12:00:00,889,2.7,634,1009,1018,591,6.3,73,0.7024,5.1,2.4
1/19/2005,13:00:00,965,4.6,742,889,1099,661,8.6,63.3,0.7073,5.8,2.5
1/19/2005,14:00:00,1009,6.7,845,771,1132,856,10,55,0.6753,5.6,3
1/19/2005,15:00:00,918,4.3,729,904,1014,639,9.4,53.6,0.6333,8,2.2
1/19/2005,16:00:00,920,4.3,729,891,1013,647,9.2,55,0.6402,7.1,2.6
1/19/2005,17:00:00,923,4.1,715,915,1015,646,8.7,55.1,0.6228,7.6,3.4
1/19/2005,18:00:00,1021,7.6,883,766,1139,846,8.9,54.4,0.62,10.4,3
1/19/2005,19:00:00,998,7,858,770,1109,857,8.6,53.6,0.5992,8.9,3.1
1/19/2005,20:00:00,1061,9.6,962,721,1167,942,9,50.4,0.5809,7.3,3.4
1/19/2005,21:00:00,1016,7.8,892,758,1109,945,9.2,49.8,0.5808,3.6,2.9
1/19/2005,22:00:00,859,2.4,611,1053,918,562,8.8,52.1,0.5918,1.7,1.7
1/19/2005,23:00:00,945,3.9,707,963,1005,657,8.8,50.9,0.5781,1.5,1.6
1/20/2005,0:00:00,937,4.1,715,896,995,723,8.7,51.1,0.5755,1,2.3
1/20/2005,1:00:00,876,2.5,618,1032,948,555,8.6,51.5,0.5772,0.6,2.2
1/20/2005,2:00:00,831,1.3,530,1169,893,472,8.5,51.9,0.5766,0.4,1.7
1/20/2005,3:00:00,828,1.2,514,1205,880,434,8.1,53.1,0.5742,0.3,2.2
1/20/2005,4:00:00,810,0.7,470,1315,863,412,7.8,54.2,0.5755,0.2,1.8
1/20/2005,5:00:00,822,0.9,493,1278,876,453,7.1,56,0.569,0.2,0.6
1/20/2005,6:00:00,898,2.9,646,1013,954,702,7,57.6,0.5784,0.1,0.6
1/20/2005,7:00:00,909,2.7,636,992,947,720,7.5,55.3,0.5734,0.4,0.4
1/20/2005,8:00:00,1256,14.4,1130,616,1316,1311,7,56.3,0.566,2.9,0.7
1/20/2005,9:00:00,1298,17.2,1217,552,1409,1444,7.6,53.5,0.5605,5.4,1.2
1/20/2005,10:00:00,1326,17.4,1223,547,1381,1613,8.3,50.5,0.5558,5.1,1.4
1/20/2005,11:00:00,1139,11.5,1031,649,1181,1388,12.4,37.1,0.5329,3.8,2
1/20/2005,12:00:00,1135,11.9,1047,641,1175,1379,13.9,32.3,0.5117,3.9,2
1/20/2005,13:00:00,1117,12.6,1071,638,1178,1289,14.4,28.9,0.4723,3.6,1.6
1/20/2005,14:00:00,1094,14.3,1128,626,1191,1280,14.8,25.4,0.4259,4.2,1.6
1/20/2005,15:00:00,982,10.3,990,745,1018,1059,15.1,20.8,0.3536,3.6,1.8
1/20/2005,16:00:00,1107,14.5,1134,639,1172,1299,15.4,23.5,0.4076,3.6,1.8
1/20/2005,17:00:00,1290,21.9,1349,534,1386,1638,13.7,28.1,0.4381,3.9,2.6
1/20/2005,18:00:00,1445,28.5,1516,455,1594,1946,11.5,37.5,0.5068,4.9,2
1/20/2005,19:00:00,1357,21.2,1330,511,1414,1798,10.4,42.3,0.5337,5.8,2.8
1/20/2005,20:00:00,1248,16,1179,577,1259,1609,9.9,44,0.5381,6.1,3.9
1/20/2005,21:00:00,1220,13,1085,618,1205,1531,8.7,48.3,0.5458,2.8,4.1
1/20/2005,22:00:00,1137,7,856,758,1032,1338,8.1,49.9,0.5417,2.4,2.4
1/20/2005,23:00:00,1102,6.4,829,773,1015,1274,7.3,52.8,0.5419,1.5,3.5
1/21/2005,0:00:00,1082,5.8,801,780,1035,1200,8,52.2,0.5623,1.1,4.6
1/21/2005,1:00:00,1053,5.6,795,786,1039,1143,6.8,56.4,0.5609,0.9,3
1/21/2005,2:00:00,1003,4.5,740,847,992,1048,6.7,57.4,0.5654,0.4,1
1/21/2005,3:00:00,1019,4.6,744,836,1000,1049,5.9,62.1,0.5806,0.3,0.5
1/21/2005,4:00:00,1071,5.9,808,757,1046,1172,5.4,65.9,0.5947,0.2,0.4
1/21/2005,5:00:00,1118,6.6,841,702,1056,1368,5.5,66.5,0.6054,0.1,0.3
1/21/2005,6:00:00,1206,9.2,948,628,1129,1540,5.9,65.8,0.6178,0.5,0.6
1/21/2005,7:00:00,1256,12.2,1056,582,1230,1575,6.4,63.9,0.6192,0.9,1.4
1/21/2005,8:00:00,1501,22.6,1367,465,1558,1856,7.2,62.2,0.6351,3.3,7.1
1/21/2005,9:00:00,1578,29,1527,419,1761,2086,7.9,60,0.6406,4.4,14
1/21/2005,10:00:00,1427,19.4,1280,500,1481,1948,8.3,58.5,0.6403,2.8,15.1
1/21/2005,11:00:00,1440,20.5,1311,482,1476,2022,9.3,54.5,0.6415,3.2,12.5
1/21/2005,12:00:00,1522,22.5,1365,464,1526,2104,10.2,53.1,0.6608,2.7,12.8
1/21/2005,13:00:00,1517,24,1403,451,1579,2195,11.1,51.4,0.679,3.5,11.9
1/21/2005,14:00:00,1300,13.9,1113,573,1291,1845,12.8,46.9,0.6919,4.8,11.7
1/21/2005,15:00:00,1401,16.8,1204,526,1401,1947,13.1,48,0.7181,3.4,14.7
1/21/2005,16:00:00,1551,20.2,1303,469,1520,2171,13.5,51.5,0.793,4.2,15.7
1/21/2005,17:00:00,1411,16.4,1191,519,1426,1920,13.4,51.2,0.7808,4.2,21.1
1/21/2005,18:00:00,1434,18,1239,506,1458,1835,12.1,55.3,0.7777,8.5,27.4
1/21/2005,19:00:00,1489,20.3,1305,476,1547,1919,12,56.5,0.7924,9.2,30.8
1/21/2005,20:00:00,1835,38.1,1731,355,2083,2254,10.4,64.4,0.8123,7.6,29.2
1/21/2005,21:00:00,1804,35.7,1679,370,2005,2210,9.4,69.1,0.815,6.2,15
1/21/2005,22:00:00,1579,21.8,1345,459,1608,1961,8.9,71,0.8115,2.9,7.1
1/21/2005,23:00:00,1508,18.2,1246,496,1498,1791,8.1,73.8,0.7968,2.5,5.4
1/22/2005,0:00:00,1535,20.1,1300,483,1524,1725,7.3,76.8,0.7904,2.6,4.8
1/22/2005,1:00:00,1395,14.4,1131,552,1362,1553,7.3,76.7,0.7862,2.2,3.8
1/22/2005,2:00:00,1392,15.1,1153,542,1395,1506,7.1,77.3,0.7826,2.5,3.5
